-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.80266,-65.79481,-65.80266,-65.80266,-65.80266,-63.89795,-60.065166,-61.393246,-59.50849,-61.306206,-60.481186,-59.623764,-59.15378,-56.583233,-57.30688,-54.77042,-54.28941,-56.637993,-56.01176,-55.162003,-55.879112,-56.12928,-56.43763,-55.662434,-53.22416,-52.019455,-51.89672,-48.2517,-36.743996,-34.401054,-35.11749,-35.81885,-29.597656,-25.754976,-25.321468,-26.037048,-26.521008,-25.551239,-23.850657,-24.233826,-26.10085,-27.237404,-27.090641,-27.684816,-28.229368,-27.518736,-26.27998,-25.185469,-24.425499,-23.971313,-24.06075,-24.699095,-26.442165,-29.182884,-31.155489,-30.364471,-29.446547,-31.313974,-31.57687,-34.140965,-34.247246,-29.985657,-27.746717,-26.99133,-28.336657,-29.46762,-28.646778,-28.26729,-27.723646,-26.62156,-25.774672,-27.228607,-30.214964,-32.357056,-33.911114,-34.501244,-38.66177,-31.180317,-27.847502,-27.61841,-27.762331,-25.31839,-24.836826,-26.065016,-24.970097,-25.683184,-26.838581,-28.130747,-27.88621,-29.645641,-29.344933,-27.11803,-26.386356,-25.602835,-24.444384,-25.162006,-24.964317,-25.004066,-23.737095,-25.436024,-29.881802,-30.246136,-31.55311,-30.361654,-27.223602,-25.766253,-25.788338,-25.308805,-27.603903,-28.37133,-28.51706,-29.650755,-26.69553,-24.355408,-24.156261,-25.106077,-27.143879,-28.683046,-28.383755,-27.724804,-27.670431,-27.492239,-28.082912,-28.65253,-28.657684,-28.945833,-28.999958,-30.409016,-30.015545,-30.1408,-30.885092,-30.542849,-31.541063,-32.10076,-33.542385,-35.46389,-35.385094,-38.326572,-40.31498,-40.926003,-42.134544,-44.213528,-43.697407,-45.063175,-46.797104,-48.437885,-48.988613,-50.006977,-48.98203,-50.058105,-55.27348,-56.3369,-56.17185,-55.430954,-55.61389,-55.230633,-56.469765,-52.197227,-53.04411,-58.64311,-62.56498,-59.617085,-56.17165,-57.877335,-61.1513,-62.05988,-58.726738,-56.27936,-58.084846,-60.73523,-62.75579,-63.550823,-64.5278,-65.80266,-65.77288,-62.39205,-60.172752,-61.83313,-64.84746,-64.13474,-63.385403,-61.31256,-60.99726,-62.35212,-62.84706,-60.304115,-58.948322,-59.713543,-56.838814,-56.42753,-56.879738,-58.301643,-62.296852,-64.9319,-65.333916,-64.11874,-64.321724,-64.97313,-63.157322,-64.25986,-64.46571
-63.19238,-62.80182,-63.83239,-60.554276,-60.823406,-62.07523,-64.891,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-63.68138,-59.564114,-59.06985,-62.144627,-62.43343,-64.84362,-65.391655,-65.391655,-63.871548,-61.36214,-59.708725,-59.799747,-62.27283,-60.551617,-58.222652,-58.360046,-60.649956,-53.250736,-51.22446,-49.682858,-51.880535,-56.028362,-57.660713,-58.433815,-58.60905,-60.931564,-64.420654,-58.21096,-54.747765,-51.88766,-53.291992,-50.125015,-42.703518,-37.557365,-37.966606,-40.76722,-30.696943,-26.048897,-24.14487,-24.173985,-24.485796,-23.807255,-23.441643,-24.706602,-27.359158,-28.73444,-28.36038,-27.795021,-28.937214,-29.281422,-29.350756,-26.877726,-24.877268,-26.073505,-27.953579,-25.315975,-24.265781,-25.145664,-28.428255,-30.272167,-31.984669,-31.809225,-30.725924,-29.11954,-29.149693,-29.61016,-31.645844,-27.766542,-23.677382,-25.40812,-26.888191,-25.925303,-26.399454,-26.980955,-26.1775,-26.114155,-25.587128,-26.339993,-30.43201,-32.508995,-33.758823,-32.86763,-35.39756,-34.46013,-30.083473,-28.681751,-29.000387,-27.971434,-26.294725,-26.915314,-27.635956,-28.380646,-27.822853,-27.894966,-27.136066,-27.588165,-28.436861,-28.046324,-27.066668,-26.632137,-25.055307,-24.160097,-24.055899,-23.779568,-23.563467,-24.36494,-24.661926,-27.7258,-31.473583,-32.376007,-30.476711,-27.598713,-25.336025,-25.23987,-26.022007,-28.742052,-29.385838,-30.496025,-31.192223,-29.977945,-27.368979,-24.832724,-25.287004,-26.763042,-26.88611,-27.325802,-27.31916,-28.64509,-28.199333,-29.599216,-27.967154,-28.118488,-27.912994,-27.949553,-29.464048,-29.403181,-30.18498,-29.927813,-29.516655,-30.490398,-31.803272,-32.106377,-34.08339,-36.351234,-37.365242,-37.60212,-38.070057,-40.58422,-40.83394,-42.456657,-43.41367,-44.759605,-45.103306,-46.476826,-49.502205,-49.875496,-50.789692,-53.78797,-53.19535,-53.809593,-53.26124,-53.167423,-49.916294,-50.27579,-53.21024,-54.154152,-52.78463,-53.130154,-57.1971,-55.77216,-55.111485,-57.925224,-56.82858,-57.974113,-56.14498,-53.265083,-55.031845,-58.033646,-62.3753,-63.340813,-59.326706,-58.809402,-62.785927,-63.30009,-63.524166,-64.285774,-64.733925,-61.392193,-60.56703,-61.250504,-64.31974,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655,-65.391655
-65.82032,-65.82032,-65.82032,-65.82032,-65.807014,-65.82032,-65.82032,-65.63098,-64.80419,-65.82032,-65.82032,-65.82032,-65.82032,-65.109955,-65.82032,-65.82032,-65.82032,-65.26289,-65.12538,-65.82032,-64.19259,-61.745872,-61.069054,-61.8412,-65.33015,-65.21257,-65.66466,-65.82032,-65.82032,-65.817566,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.472015,-62.255947,-59.88998,-62.294518,-60.521973,-58.514893,-56.784904,-57.25875,-39.99245,-29.20111,-25.503782,-26.386503,-28.780363,-28.042875,-27.196035,-26.128489,-26.618486,-27.259182,-28.532122,-27.203157,-25.671923,-25.59567,-26.016575,-26.303854,-26.1732,-27.375761,-29.910633,-29.475132,-28.222273,-28.051434,-29.185883,-27.979107,-26.994537,-26.329254,-27.138176,-25.469286,-24.344906,-24.625305,-23.87494,-23.640118,-23.264744,-23.922365,-26.466166,-27.096727,-28.868038,-29.539917,-28.396902,-30.49565,-32.81213,-32.18432,-25.276804,-22.768185,-24.985931,-24.744965,-26.602846,-28.347532,-26.603472,-24.089966,-25.05873,-24.213636,-23.838356,-23.639805,-23.665854,-23.842873,-25.984398,-25.153597,-24.567894,-25.21123,-27.296232,-26.963797,-29.144314,-25.485647,-24.36132,-24.491573,-24.383238,-23.885866,-25.551434,-24.816174,-24.50092,-23.715603,-26.29023,-28.614285,-30.151817,-27.393562,-28.89767,-26.041178,-25.219378,-24.664328,-27.968914,-29.36082,-30.20381,-30.221025,-27.937643,-28.067879,-26.786396,-25.804686,-26.480309,-26.687634,-27.744812,-28.48879,-29.271965,-28.858707,-29.044222,-29.913277,-29.919167,-29.474098,-30.64747,-30.720001,-30.840359,-29.948086,-30.682173,-30.950615,-30.01655,-32.58697,-32.99847,-34.88463,-34.964725,-35.599552,-37.14793,-38.86761,-40.40296,-41.159443,-43.241497,-44.056313,-47.43261,-48.114937,-48.415524,-53.29989,-50.758003,-49.208714,-53.60486,-56.69808,-55.50734,-57.412674,-55.109715,-55.65496,-57.86047,-58.157192,-58.63841,-59.13731,-56.550945,-58.576412,-59.633,-60.103245,-58.54865,-59.59792,-61.502827,-59.900517,-61.41732,-63.318565,-62.84811,-61.95699,-65.803825,-62.628445,-59.937847,-61.787823,-65.82032,-65.19136,-65.82032,-65.82032,-65.82032,-65.52432,-65.66512,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.82032,-65.439705,-65.686356,-65.82032,-65.82032,-65.82032,-65.82032
-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-65.683716,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-65.7523,-63.381775,-62.70164,-65.09923,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.05995,-66.003624,-61.92578,-59.586124,-56.34097,-54.957336,-55.592163,-53.105045,-51.685894,-49.983135,-37.00967,-27.495943,-25.0042,-25.766909,-26.293337,-25.76715,-24.861858,-25.0946,-25.177782,-24.540213,-23.953402,-23.695038,-23.241344,-23.815468,-24.453411,-24.41057,-24.920906,-27.22338,-25.90857,-27.748404,-27.059732,-25.545809,-27.092257,-31.111418,-32.9809,-27.027046,-24.07607,-24.781157,-23.754457,-22.933546,-23.595734,-23.305464,-23.45683,-24.680258,-25.370579,-27.17078,-29.655434,-32.46585,-31.049904,-29.218945,-24.767561,-24.48881,-25.256626,-25.458035,-27.008022,-27.502045,-26.695627,-23.869581,-22.927141,-23.402212,-23.121874,-24.41282,-27.647398,-28.400337,-28.261951,-30.097506,-27.791353,-27.682537,-26.082916,-26.629246,-24.753696,-24.64658,-24.714378,-24.632847,-25.492687,-24.745049,-24.94506,-28.596182,-29.100546,-30.305634,-27.651754,-26.366926,-25.057909,-24.8102,-27.051678,-28.308624,-30.214413,-31.025978,-28.598732,-27.167328,-25.218382,-24.054483,-25.452213,-26.338509,-28.133965,-26.1118,-25.638205,-26.604036,-28.315615,-26.627106,-27.29288,-27.817556,-27.58153,-27.657417,-27.774874,-28.84477,-28.621208,-31.618988,-29.891907,-31.478321,-31.23138,-31.115065,-33.68025,-34.58815,-34.870415,-38.74726,-40.681477,-41.12546,-41.38865,-43.4623,-44.419956,-47.39147,-49.457596,-50.457542,-50.690628,-50.551662,-53.55211,-51.015762,-49.609413,-49.849888,-49.167007,-52.054806,-50.94136,-50.29147,-51.973835,-53.26607,-52.561333,-52.083206,-56.69088,-58.09017,-59.507015,-58.360203,-54.99804,-55.765305,-58.546326,-55.98953,-56.976257,-61.781364,-65.38462,-63.93655,-63.329433,-62.012283,-61.25207,-62.368057,-62.56411,-61.35294,-63.540684,-64.85361,-61.05965,-60.73549,-62.971878,-65.92634,-66.05995,-66.05995,-65.23443,-64.617836,-65.55177,-66.05995,-66.05995,-65.297195,-61.71252,-60.361824,-60.3747,-57.541374,-55.827988,-57.743687,-59.798016,-60.976982,-62.66487,-64.57515,-63.784386,-62.050327,-60.81219
-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.00238,-69.98256,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-70.26936,-66.09802,-63.398945,-68.261604,-70.26936,-69.667076,-68.81871,-66.12155,-63.90776,-68.62523,-70.26936,-69.64366,-68.42186,-70.045845,-67.23433,-66.352066,-68.50503,-66.57948,-62.98283,-62.695374,-65.90846,-67.481186,-65.5095,-60.18565,-46.251762,-41.888756,-40.975864,-40.187935,-42.61404,-41.485313,-42.27826,-34.97163,-29.880888,-27.631409,-28.024904,-29.119953,-28.801945,-29.724968,-29.009266,-27.43698,-26.420269,-27.164663,-25.672487,-26.5476,-26.55591,-27.187326,-27.231092,-29.580687,-28.54381,-29.171522,-29.567919,-30.398272,-31.008736,-30.953686,-31.646015,-32.561546,-32.19414,-28.102617,-26.444397,-28.019161,-28.5202,-29.004915,-30.052591,-31.629274,-33.32672,-36.881893,-37.650723,-38.712917,-39.753983,-36.335228,-33.98897,-33.445633,-35.238792,-35.64769,-37.15,-38.74374,-37.84335,-36.848007,-36.471825,-31.465975,-29.382307,-30.967741,-32.628647,-31.563921,-30.694468,-29.893663,-29.795042,-29.3814,-29.975473,-36.57581,-39.23182,-38.36329,-38.882412,-41.610497,-41.391586,-40.855034,-35.88924,-31.442335,-29.178774,-29.45103,-28.754242,-29.791637,-29.733215,-29.120213,-30.236162,-31.33889,-30.845795,-30.768545,-29.51436,-29.838928,-30.226604,-28.602507,-26.93881,-26.820559,-26.748665,-26.377512,-26.149853,-25.685059,-25.356586,-26.609972,-25.785892,-25.907,-27.473558,-30.490017,-31.916645,-32.515217,-30.214937,-28.3186,-27.22353,-28.06729,-30.542776,-32.5939,-35.396988,-35.04633,-32.343754,-27.74935,-26.699474,-26.870445,-27.936787,-29.123365,-30.011944,-30.27769,-31.304056,-31.670488,-31.93988,-32.885628,-32.414345,-33.31745,-33.978397,-35.571514,-35.16051,-35.156685,-34.608093,-35.52649,-37.684822,-36.946404,-39.31966,-40.01261,-39.582195,-41.08058,-41.835995,-43.33079,-44.812534,-46.6085,-45.47684,-48.72864,-51.780376,-51.43955,-52.64521,-54.619125,-56.55813,-56.23045,-53.643814,-52.772957,-51.570084,-54.04848,-55.943584,-54.38453,-54.099373,-52.37533,-51.01199,-53.336216,-55.217407,-57.184937,-60.70674,-57.99979,-57.544758,-58.803795,-57.44912,-58.89814,-58.7526,-57.40726,-60.080032,-63.42846,-62.64022,-61.24384,-61.35752
-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-65.2417,-65.53808,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.20858,-63.989464,-63.161148,-65.26136,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-67.55896,-65.52617,-61.293785,-57.66428,-58.028896,-58.150715,-49.41046,-36.620773,-33.57071,-33.570812,-34.164654,-36.54844,-39.465782,-33.81612,-29.235819,-27.30183,-28.486631,-27.884878,-27.921032,-27.828655,-27.346127,-26.960854,-25.094288,-25.11733,-26.694359,-28.375244,-26.471718,-26.926533,-26.658861,-27.046804,-26.490269,-27.577272,-28.746073,-28.948557,-28.85094,-25.39445,-26.229006,-25.682707,-26.866146,-26.084604,-27.488394,-26.76247,-26.658627,-26.028494,-26.86243,-27.226458,-26.957699,-26.994448,-26.397604,-28.574278,-30.733192,-31.75701,-32.714016,-33.49209,-35.425472,-33.928146,-30.678953,-28.786692,-31.50924,-34.769005,-36.536076,-36.587673,-35.584988,-33.74787,-30.43807,-28.02287,-29.017277,-29.724184,-29.374605,-29.71176,-29.05607,-29.926975,-29.25416,-29.272472,-32.272278,-36.100857,-37.254448,-36.033638,-36.203423,-35.928158,-38.816063,-41.81862,-36.53156,-32.049362,-30.475569,-30.443443,-28.497559,-28.569672,-29.404335,-27.986477,-29.284895,-28.901997,-29.589243,-29.533558,-30.558702,-30.319584,-30.641357,-31.255611,-32.203934,-31.952742,-28.278412,-27.908257,-27.493277,-28.862934,-28.890228,-28.964272,-27.99013,-27.246904,-26.693783,-26.306118,-26.376925,-26.434866,-27.51594,-28.489845,-32.50519,-32.76478,-32.525917,-30.320301,-29.283552,-27.510319,-28.090944,-28.721283,-31.87315,-31.461409,-32.951378,-31.925526,-31.032461,-28.076601,-27.046974,-28.407076,-29.70554,-30.046741,-31.642626,-30.729044,-31.497145,-30.211708,-30.9103,-30.079088,-30.231384,-31.32031,-30.364553,-30.716612,-31.510485,-31.470978,-33.215706,-31.811758,-32.894497,-32.94922,-33.146927,-36.084827,-36.26666,-38.86069,-40.285263,-43.4197,-44.93312,-43.825832,-43.962036,-44.569023,-46.018635,-45.91108,-47.546143,-48.047726,-48.85636,-51.296936,-52.083687,-55.015457,-55.686905,-54.36048,-57.33986,-58.54612,-57.45358,-57.272305,-56.745304,-56.142544,-57.533638,-59.49475,-67.15142,-67.5003,-66.0996,-66.74235
-69.69473,-69.69473,-69.69473,-69.69473,-69.69473,-69.69473,-69.69473,-69.62231,-69.69473,-68.908035,-67.2529,-69.33503,-69.69473,-69.69473,-69.64914,-69.68078,-69.69473,-69.59068,-69.18318,-66.8201,-65.78637,-69.06507,-69.69473,-64.04027,-58.786167,-59.418205,-66.42911,-69.69473,-67.02944,-62.698563,-58.783604,-59.76272,-59.819195,-63.29949,-63.209248,-60.562134,-60.139675,-59.229492,-55.84098,-55.882614,-55.559483,-54.284485,-45.288033,-33.540462,-26.946547,-23.740892,-23.364433,-23.433493,-24.012663,-23.912466,-23.974348,-23.053396,-24.02726,-24.099642,-24.880114,-24.067862,-24.772137,-24.643127,-24.899904,-26.059105,-25.241423,-25.582384,-26.798885,-28.688948,-29.062164,-29.677086,-29.855957,-31.438463,-30.531614,-31.048077,-30.96888,-32.334435,-31.59736,-33.040962,-32.703453,-32.42836,-33.74417,-36.31387,-34.24496,-29.269186,-25.69578,-25.026075,-25.730307,-23.763628,-23.626888,-23.80674,-24.948956,-24.530468,-25.65247,-26.958689,-28.407505,-29.473146,-31.066267,-31.88618,-32.40246,-32.941628,-34.746864,-34.31399,-32.28269,-26.831692,-24.702736,-25.59388,-25.419207,-24.59752,-23.826546,-24.084438,-24.569317,-23.168758,-22.087267,-22.70999,-22.188831,-22.493786,-22.591288,-23.581093,-22.853987,-23.392967,-24.494284,-24.880888,-25.969278,-26.709627,-26.966612,-26.569221,-28.42137,-27.733223,-28.521639,-28.991182,-27.862751,-25.051998,-25.26636,-25.19272,-25.449266,-24.530325,-25.262148,-23.947113,-24.668562,-23.978249,-24.852234,-25.019573,-24.62704,-25.829498,-27.892994,-30.82797,-29.062351,-28.217598,-26.589376,-25.563517,-24.07043,-27.016644,-29.994955,-32.25321,-31.250546,-29.053728,-29.369322,-26.243835,-26.215885,-25.779482,-27.07214,-27.509665,-27.620022,-28.694357,-28.070147,-28.445671,-28.870747,-28.953653,-28.96522,-29.474632,-30.243309,-30.21896,-31.248598,-32.032997,-31.194613,-31.45034,-32.55562,-32.567127,-33.69835,-34.060085,-36.343277,-36.88994,-38.08914,-41.88439,-42.22677,-41.760513,-43.076225,-44.880898,-42.911377,-44.60553,-46.80984,-49.0138,-51.153805,-50.784958,-51.656113,-51.19802,-51.384903,-53.927452,-52.00289,-54.381958,-53.833134,-55.734646,-58.32979,-58.135128,-60.63986,-60.203995,-60.90638,-56.99351,-58.611702,-60.879868,-61.968838,-61.020218,-60.34288,-63.467102,-64.50185,-61.648342,-58.003067,-58.850143,-62.75771,-62.83158
-69.05284,-69.05284,-69.05284,-69.05284,-69.05284,-68.75666,-69.05284,-69.05284,-69.05284,-68.36055,-68.880196,-69.05284,-68.4948,-67.11142,-66.99598,-68.01978,-66.28459,-61.444134,-63.837868,-67.75269,-69.05284,-69.05284,-69.05284,-69.05284,-69.05284,-69.05284,-69.01439,-67.77555,-68.93672,-69.05284,-69.05284,-69.05284,-69.05284,-69.05284,-68.955475,-67.32465,-64.033714,-62.76741,-60.408142,-57.511765,-50.909508,-49.728336,-54.55001,-41.82264,-30.900146,-23.887148,-22.024351,-22.695078,-23.274433,-21.9873,-21.159609,-21.611279,-22.745022,-22.435455,-22.562975,-22.012865,-22.753855,-23.221415,-22.85627,-23.787828,-23.914717,-24.709545,-26.190397,-27.965431,-28.408377,-27.74769,-27.295013,-27.57726,-28.095947,-28.762522,-29.196926,-28.147665,-27.038876,-25.749413,-26.67152,-25.736204,-29.383583,-27.701681,-26.50464,-25.015514,-23.85899,-24.069143,-23.179333,-23.973053,-22.785992,-23.964853,-25.872074,-25.877684,-27.422426,-29.328766,-30.666136,-30.523933,-31.38496,-33.648567,-33.356956,-34.153973,-27.66881,-23.184633,-22.443615,-22.190554,-22.049305,-22.255463,-24.259655,-25.036411,-23.002407,-22.133299,-22.61675,-21.818481,-22.284132,-22.93522,-22.64555,-22.643467,-23.751295,-23.525005,-24.038448,-25.462603,-25.499989,-26.263775,-26.07551,-26.425354,-27.205797,-29.366817,-30.474619,-28.593416,-26.415668,-26.062178,-25.969454,-26.289707,-24.90785,-25.839825,-25.259047,-25.617817,-25.223524,-24.552736,-24.633268,-24.631622,-27.029238,-29.66219,-31.644218,-29.043667,-28.33955,-26.755087,-25.53472,-26.007214,-28.964203,-30.929697,-32.06887,-30.609982,-29.62157,-25.038176,-23.926771,-25.751787,-26.409544,-28.041565,-28.586761,-29.343546,-28.967602,-29.883492,-29.320768,-29.74303,-30.997679,-30.493183,-30.931053,-30.216343,-31.35312,-31.331593,-31.195164,-32.559475,-32.695625,-33.977543,-34.235832,-34.35743,-35.33522,-37.14359,-39.09992,-40.30987,-44.39799,-43.64351,-44.462547,-45.42814,-44.46188,-46.517654,-46.79981,-47.11613,-49.56147,-49.678677,-52.669502,-57.526474,-56.57906,-54.709026,-54.41253,-53.76743,-53.974907,-55.64474,-55.83374,-56.71319,-59.576927,-60.6898,-55.706566,-54.833076,-56.961937,-59.85682,-62.258015,-58.149185,-59.857765,-62.100674,-59.826195,-57.683342,-56.30296,-58.65183,-63.882717,-63.751205,-65.22409,-65.30986,-67.01699,-68.82533
-73.843094,-73.843094,-73.843094,-73.72138,-73.843094,-73.843094,-73.843094,-73.30534,-72.808624,-73.843094,-73.843094,-73.319595,-65.74926,-64.29373,-63.90193,-62.002094,-61.66805,-60.353573,-62.79664,-71.04048,-67.589554,-70.09077,-71.92695,-72.206856,-73.843094,-71.76763,-69.86632,-65.606316,-62.46948,-60.138977,-61.95074,-64.28931,-65.28978,-67.77602,-66.40341,-64.89603,-62.775547,-58.820847,-54.048256,-53.09742,-52.642555,-51.820858,-47.568806,-35.5708,-32.368076,-35.98196,-39.506157,-39.781643,-36.99691,-30.113789,-26.463898,-24.838549,-24.266539,-23.341572,-22.708422,-22.441296,-23.10563,-22.312244,-22.328379,-22.726957,-23.024221,-23.605251,-24.106966,-25.483479,-25.913296,-28.936943,-29.868496,-29.948025,-29.078787,-29.474161,-29.059692,-27.741575,-27.931889,-26.789661,-27.729889,-26.849108,-28.153536,-27.835712,-28.300306,-27.351225,-27.140076,-28.570923,-30.444004,-32.995087,-34.424404,-36.49576,-37.89071,-34.368748,-34.096085,-35.590996,-36.310543,-38.661545,-42.692116,-39.978474,-40.361046,-38.713264,-31.284828,-29.087006,-29.835052,-29.401365,-29.504124,-28.789757,-29.51596,-28.38042,-28.647392,-28.630354,-30.628887,-33.81608,-36.75093,-36.432198,-37.554,-37.941475,-39.379726,-37.139767,-29.11042,-26.250496,-27.174694,-26.823994,-27.012331,-26.365793,-27.716658,-28.207394,-29.74354,-29.556599,-29.976326,-29.198997,-29.852386,-29.416636,-29.611258,-29.909658,-29.391787,-29.149067,-29.044588,-29.474688,-31.44748,-30.53171,-30.28006,-29.896008,-27.834358,-27.0625,-26.5494,-26.679298,-26.168352,-26.553158,-26.353554,-26.106306,-27.600563,-27.451204,-29.82766,-28.77249,-29.925264,-30.796251,-31.678864,-30.822124,-29.091108,-29.637093,-28.296654,-29.16519,-29.556719,-30.467886,-32.22934,-33.93555,-35.472878,-33.04769,-31.963806,-28.775875,-26.978184,-27.52719,-28.301952,-29.10618,-29.613688,-31.075071,-31.643711,-31.163511,-30.260078,-31.07061,-30.126553,-30.690626,-30.380516,-29.715832,-30.294838,-29.52494,-29.99311,-29.868378,-30.88055,-33.087196,-30.822744,-30.74012,-30.171488,-31.64818,-33.8309,-34.103447,-36.48283,-38.35558,-39.900017,-41.735,-42.841206,-43.756313,-44.705315,-45.1832,-46.87148,-48.820183,-49.83859,-49.98199,-49.78502,-51.91179,-51.587425,-50.518955,-53.459908,-54.196053,-51.515408,-52.557827,-54.76798,-56.334396,-57.47799,-57.010063
-69.24487,-69.24487,-69.24487,-69.24487,-68.90364,-67.9847,-68.09081,-67.89896,-65.25972,-67.17262,-69.24487,-69.24487,-69.24487,-69.24487,-69.13866,-68.95631,-69.24487,-69.24487,-69.24487,-69.24487,-69.24487,-69.24487,-69.24487,-69.24487,-69.24487,-67.94525,-64.613686,-66.94967,-67.84175,-69.24487,-69.24487,-68.33876,-69.2303,-67.96665,-69.07584,-66.783195,-61.809513,-59.85267,-60.536247,-60.03037,-57.3358,-49.506546,-44.79815,-43.84884,-41.59055,-40.67298,-39.777714,-31.957706,-27.60513,-26.894173,-28.094261,-28.776632,-27.687115,-27.138145,-27.52723,-27.573729,-27.621572,-27.991413,-27.789196,-26.513214,-26.510069,-27.923555,-30.319826,-30.789272,-31.260653,-31.37138,-30.561037,-32.013058,-31.946663,-31.595543,-30.589336,-32.14177,-31.267687,-31.64519,-33.201527,-35.027462,-33.78936,-33.640804,-34.121193,-34.048584,-33.520645,-36.383022,-38.67489,-40.702736,-41.22331,-43.77921,-45.945137,-46.069782,-47.04405,-45.48278,-45.455624,-46.17905,-42.661762,-39.35253,-39.08497,-38.146004,-36.712418,-33.741817,-31.681957,-31.661518,-32.205883,-30.72269,-28.819853,-29.504942,-29.379177,-28.645914,-29.68575,-31.432934,-34.4284,-35.831192,-37.230236,-34.081196,-30.607613,-30.984272,-34.50715,-36.300648,-36.487797,-36.915703,-36.650246,-34.14274,-32.41889,-30.907692,-29.451735,-29.630836,-28.637026,-28.801754,-28.069057,-28.215773,-28.163269,-28.37134,-27.826439,-28.350645,-29.378756,-34.02317,-37.022865,-37.29334,-38.09878,-37.708282,-38.212433,-40.423256,-34.28126,-29.220964,-27.829014,-28.222515,-28.00729,-27.796984,-28.861448,-29.24109,-28.459505,-28.386686,-27.485039,-27.217436,-28.170662,-27.285337,-27.225847,-29.023745,-29.278805,-29.211346,-29.513119,-29.307749,-31.0308,-32.101883,-32.902,-31.159271,-29.652596,-29.77776,-28.957277,-27.85263,-28.575453,-28.00309,-28.503447,-27.411846,-27.331657,-26.850155,-26.577248,-26.597973,-27.034258,-26.375532,-28.09128,-32.039547,-34.544193,-35.248436,-36.426273,-33.036793,-27.671627,-25.53696,-28.314137,-29.760704,-30.443787,-32.59446,-32.584347,-34.172386,-30.757961,-27.511475,-25.32465,-26.442081,-27.641102,-28.972689,-28.87224,-30.201214,-29.633057,-29.747854,-29.54474,-29.779987,-29.571367,-29.742949,-29.810345,-29.358849,-30.392876,-30.093859,-30.612814,-31.127455,-31.151327,-31.41686,-31.493671,-32.054714
